id_venda,id_pedido,cpf_cliente,data_venda,data_entrega,produto_id,produto_nome,categoria_produto,quantidade,valor_unitario,desconto,valor_total,custo,canal_venda,status_venda,forma_pagamento,parcelas,vendedor_id,loja_id
858,PED-20250430-000858,85901775210,2025-04-30T12:20:57.682864,2025-05-09T12:20:57.682864,ELET-003,"Smart TV 55"" LG OLED",Eletrônicos,2,4195.5,1258.65,7132.35,5261.71,ECOMMERCE,CONCLUIDA,CARTAO_CREDITO,12,VND026,
859,PED-20250905-000859,67449816849,2025-09-05T07:45:57.682864,2025-09-12T07:45:57.682864,CASA-001,Cafeteira Nespresso Essenza,Casa,1,454.74,0.0,454.74,237.0,LOJA_FISICA,CONCLUIDA,CARTAO_CREDITO,6,VND036,LOJA18
860,PED-20250526-000860,63814684753,2025-05-26T01:47:57.682864,,ESPO-001,Bicicleta Caloi 21 Marchas,Esportes,2,1317.72,0.0,2635.44,1828.5,ECOMMERCE,CANCELADA,PIX,1,VND016,
861,PED-20250606-000861,96505235701,2025-06-06T12:29:57.682864,2025-06-09T12:29:57.682864,CALC-001,Tênis Nike Air Max 270,Calçados,1,628.52,0.0,628.52,285.26,APP_MOBILE,CONCLUIDA,CARTAO_CREDITO,12,VND040,
862,PED-20251024-000862,92431186253,2025-10-24T05:38:57.682864,2025-10-27T05:38:57.682864,LIVR-001,Livro - O Poder do Hábito,Livros,1,48.78,0.0,48.78,29.76,LOJA_FISICA,CONCLUIDA,PIX,1,VND006,LOJA15
863,PED-20250802-000863,66462590386,2025-08-02T11:25:57.682864,2025-08-09T11:25:57.682864,ELET-003,"Smart TV 55"" LG OLED",Eletrônicos,2,6830.58,0.0,13661.16,8874.22,LOJA_FISICA,CONCLUIDA,CARTAO_CREDITO,6,VND028,LOJA17
864,PED-20250510-000864,11340986000,2025-05-10T11:10:57.682864,2025-05-13T11:10:57.682864,CASA-002,Aspirador Robô iRobot,Casa,1,2054.15,308.12,1746.03,1128.21,ECOMMERCE,CONCLUIDA,CARTAO_CREDITO,3,VND013,
865,PED-20250706-000865,14194886780,2025-07-06T08:35:57.682864,2025-07-16T08:35:57.682864,ELET-005,iPad Air 5ª Geração,Eletrônicos,1,4638.24,0.0,4638.24,2117.02,ECOMMERCE,CONCLUIDA,CARTAO_DEBITO,1,VND049,
866,PED-20250707-000866,14897305837,2025-07-07T09:56:57.682864,,LIVR-001,Livro - O Poder do Hábito,Livros,2,42.88,8.58,77.18,38.39,LOJA_FISICA,PENDENTE,CARTAO_CREDITO,1,VND034,LOJA05
867,PED-20251102-000867,29013131247,2025-11-02T03:06:57.682864,2025-11-11T03:06:57.682864,ESPO-001,Bicicleta Caloi 21 Marchas,Esportes,1,1943.89,0.0,1943.89,804.38,APP_MOBILE,CONCLUIDA,PIX,1,VND001,
868,PED-20250415-000868,55386382608,2025-04-15T14:52:57.682864,2025-04-25T14:52:57.682864,CASA-001,Cafeteira Nespresso Essenza,Casa,1,460.8,0.0,460.8,323.72,ECOMMERCE,CONCLUIDA,PIX,1,VND030,
869,PED-20251123-000869,32715874855,2025-11-23T05:27:57.682864,2025-12-01T05:27:57.682864,CALC-001,Tênis Nike Air Max 270,Calçados,1,746.67,0.0,746.67,302.64,ECOMMERCE,DEVOLVIDA,CARTAO_CREDITO,1,VND004,
870,PED-20250629-000870,12808172753,2025-06-29T05:50:57.682864,2025-07-08T05:50:57.682864,LIVR-001,Livro - O Poder do Hábito,Livros,1,59.08,5.91,53.17,30.76,ECOMMERCE,CONCLUIDA,CARTAO_CREDITO,1,VND033,
871,PED-20250526-000871,71534514805,2025-05-26T06:50:57.682864,2025-05-31T06:50:57.682864,ELET-005,iPad Air 5ª Geração,Eletrônicos,1,5568.68,556.87,5011.81,2850.46,TELEVENDAS,CONCLUIDA,CARTAO_DEBITO,1,VND028,
872,PED-20250803-000872,73968443047,2025-08-03T06:49:57.682864,2025-08-10T06:49:57.682864,ELET-004,Fone JBL Tune 760NC,Eletrônicos,1,492.48,98.5,393.98,198.62,LOJA_FISICA,CONCLUIDA,CARTAO_DEBITO,1,VND026,LOJA09
873,PED-20250830-000873,14679404612,2025-08-30T06:36:57.682864,2025-09-09T06:36:57.682864,CALC-002,Bota Couro Timberland,Calçados,1,884.55,0.0,884.55,367.47,LOJA_FISICA,CONCLUIDA,CARTAO_DEBITO,1,VND029,LOJA06
874,PED-20250731-000874,92431186253,2025-07-31T02:09:57.682864,2025-08-07T02:09:57.682864,CALC-001,Tênis Nike Air Max 270,Calçados,1,750.97,0.0,750.97,492.65,ECOMMERCE,CONCLUIDA,PIX,1,VND002,
875,PED-20250428-000875,04178441159,2025-04-28T04:46:57.682864,2025-05-03T04:46:57.682864,ELET-001,Smartphone Samsung Galaxy A54,Eletrônicos,1,1265.78,63.29,1202.49,733.79,LOJA_FISICA,CONCLUIDA,PIX,1,VND023,LOJA19
876,PED-20250521-000876,40722498748,2025-05-21T06:37:57.682864,2025-05-28T06:37:57.682864,ELET-001,Smartphone Samsung Galaxy A54,Eletrônicos,1,2080.36,416.07,1664.29,1164.33,ECOMMERCE,CONCLUIDA,CARTAO_CREDITO,1,VND015,
877,PED-20250522-000877,38944459479,2025-05-22T03:03:57.682864,2025-05-27T03:03:57.682864,LIVR-001,Livro - O Poder do Hábito,Livros,1,55.36,0.0,55.36,40.52,LOJA_FISICA,CONCLUIDA,CARTAO_CREDITO,1,VND007,LOJA20
878,PED-20251205-000878,40043074731,2025-12-05T05:57:57.682864,2025-12-09T05:57:57.682864,CALC-001,Tênis Nike Air Max 270,Calçados,1,759.33,0.0,759.33,439.82,APP_MOBILE,CONCLUIDA,BOLETO,1,VND036,
879,PED-20250616-000879,14194886780,2025-06-16T07:43:57.682864,2025-06-25T07:43:57.682864,LIVR-001,Livro - O Poder do Hábito,Livros,1,52.35,0.0,52.35,24.41,ECOMMERCE,CONCLUIDA,CARTAO_CREDITO,1,VND040,
880,PED-20251229-000880,69657455685,2025-12-29T05:07:57.682864,2026-01-01T05:07:57.682864,ESPO-001,Bicicleta Caloi 21 Marchas,Esportes,2,1993.93,0.0,3987.86,2581.22,LOJA_FISICA,CONCLUIDA,CARTAO_DEBITO,1,VND020,LOJA01
881,PED-20250725-000881,79862588705,2025-07-25T04:48:57.682864,2025-08-04T04:48:57.682864,CALC-002,Bota Couro Timberland,Calçados,2,870.69,0.0,1741.38,1070.01,ECOMMERCE,DEVOLVIDA,CARTAO_CREDITO,2,VND009,
882,PED-20250713-000882,44034403128,2025-07-13T04:53:57.682864,,CALC-001,Tênis Nike Air Max 270,Calçados,1,520.53,0.0,520.53,277.93,ECOMMERCE,PENDENTE,CARTAO_CREDITO,6,VND026,
883,PED-20250507-000883,83951520515,2025-05-07T14:38:57.682864,2025-05-17T14:38:57.682864,ELET-005,iPad Air 5ª Geração,Eletrônicos,2,6635.17,663.52,12606.82,8358.79,ECOMMERCE,CONCLUIDA,CARTAO_CREDITO,2,VND018,
884,PED-20250507-000884,70715013351,2025-05-07T10:51:57.682864,2025-05-10T10:51:57.682864,CALC-001,Tênis Nike Air Max 270,Calçados,1,751.04,0.0,751.04,461.7,ECOMMERCE,CONCLUIDA,PIX,1,VND004,
885,PED-20250614-000885,05778359047,2025-06-14T00:57:57.682864,2025-06-18T00:57:57.682864,ELET-004,Fone JBL Tune 760NC,Eletrônicos,1,451.36,45.14,406.22,165.97,LOJA_FISICA,CONCLUIDA,BOLETO,1,VND030,LOJA05
886,PED-20251123-000886,56825739352,2025-11-23T01:21:57.682864,2025-11-28T01:21:57.682864,VEST-002,Vestido Social Feminino,Vestuário,2,349.06,0.0,698.12,296.24,LOJA_FISICA,CONCLUIDA,CARTAO_CREDITO,2,VND026,LOJA14
887,PED-20260211-000887,92639285688,2026-02-11T07:27:57.682864,2026-02-21T07:27:57.682864,VEST-002,Vestido Social Feminino,Vestuário,1,353.08,52.96,300.12,175.43,ECOMMERCE,CONCLUIDA,CARTAO_CREDITO,3,VND018,
888,PED-20250828-000888,32715874855,2025-08-28T03:35:57.682864,2025-09-07T03:35:57.682864,CALC-001,Tênis Nike Air Max 270,Calçados,1,697.12,139.42,557.7,290.74,LOJA_FISICA,CONCLUIDA,CARTAO_CREDITO,1,VND050,LOJA07
889,PED-20250812-000889,82100404806,2025-08-12T05:34:57.682864,2025-08-20T05:34:57.682864,ALIM-001,Kit Chocolate Belga Importado,Alimentação,2,82.76,0.0,165.52,105.25,APP_MOBILE,CONCLUIDA,PIX,1,VND046,
890,PED-20251005-000890,02630961141,2025-10-05T03:41:57.682864,2025-10-11T03:41:57.682864,CASA-001,Cafeteira Nespresso Essenza,Casa,1,673.79,0.0,673.79,351.99,ECOMMERCE,CONCLUIDA,PIX,1,VND019,
891,PED-20250828-000891,14194886780,2025-08-28T13:04:57.682864,2025-09-01T13:04:57.682864,VEST-002,Vestido Social Feminino,Vestuário,1,376.37,0.0,376.37,205.12,TELEVENDAS,CONCLUIDA,CARTAO_CREDITO,3,VND002,
892,PED-20250914-000892,40539595195,2025-09-14T01:08:57.682864,2025-09-18T01:08:57.682864,CASA-002,Aspirador Robô iRobot,Casa,1,2848.16,0.0,2848.16,1567.43,ECOMMERCE,CONCLUIDA,BOLETO,1,VND032,
893,PED-20250815-000893,74610487160,2025-08-15T07:38:57.682864,2025-08-22T07:38:57.682864,CASA-002,Aspirador Robô iRobot,Casa,1,2279.71,0.0,2279.71,1252.81,ECOMMERCE,CONCLUIDA,BOLETO,1,VND026,
894,PED-20250502-000894,04469413526,2025-05-02T14:45:57.682864,2025-05-12T14:45:57.682864,ELET-003,"Smart TV 55"" LG OLED",Eletrônicos,1,3528.47,0.0,3528.47,2400.26,LOJA_FISICA,CONCLUIDA,CARTAO_CREDITO,6,VND023,LOJA09
895,PED-20250503-000895,56825739352,2025-05-03T15:20:57.682864,2025-05-11T15:20:57.682864,CALC-002,Bota Couro Timberland,Calçados,1,828.33,0.0,828.33,376.18,TELEVENDAS,CONCLUIDA,PIX,1,VND035,
896,PED-20251025-000896,85901775210,2025-10-25T14:08:57.682864,2025-11-04T14:08:57.682864,CALC-001,Tênis Nike Air Max 270,Calçados,2,455.19,0.0,910.38,448.05,ECOMMERCE,CONCLUIDA,BOLETO,1,VND033,
897,PED-20250417-000897,18304847884,2025-04-17T07:19:57.682864,2025-04-25T07:19:57.682864,ELET-001,Smartphone Samsung Galaxy A54,Eletrônicos,2,2071.67,0.0,4143.34,2503.04,ECOMMERCE,CONCLUIDA,CARTAO_DEBITO,1,VND019,
898,PED-20250616-000898,55386382608,2025-06-16T10:31:57.682864,2025-06-21T10:31:57.682864,ELET-002,Notebook Dell Inspiron 15,Eletrônicos,1,4796.9,479.69,4317.21,3185.01,ECOMMERCE,CONCLUIDA,CARTAO_CREDITO,1,VND011,
899,PED-20250807-000899,25281198793,2025-08-07T12:39:57.682864,2025-08-17T12:39:57.682864,ALIM-001,Kit Chocolate Belga Importado,Alimentação,1,111.35,16.7,94.65,56.01,TELEVENDAS,CONCLUIDA,BOLETO,1,VND005,
900,PED-20250624-000900,92044693151,2025-06-24T12:41:57.682864,2025-06-29T12:41:57.682864,ELET-003,"Smart TV 55"" LG OLED",Eletrônicos,1,5089.44,0.0,5089.44,2636.55,APP_MOBILE,CONCLUIDA,CARTAO_CREDITO,1,VND008,
901,PED-20260129-000901,35884589565,2026-01-29T02:06:57.682864,2026-02-01T02:06:57.682864,CASA-002,Aspirador Robô iRobot,Casa,1,2110.3,0.0,2110.3,883.22,LOJA_FISICA,CONCLUIDA,BOLETO,1,VND045,LOJA04
902,PED-20251011-000902,66460032629,2025-10-11T11:26:57.682864,2025-10-20T11:26:57.682864,CASA-001,Cafeteira Nespresso Essenza,Casa,1,407.45,0.0,407.45,171.27,ECOMMERCE,CONCLUIDA,PIX,1,VND046,
903,PED-20250723-000903,99211431581,2025-07-23T11:25:57.682864,2025-07-27T11:25:57.682864,ELET-001,Smartphone Samsung Galaxy A54,Eletrônicos,1,1984.57,198.46,1786.11,1048.79,ECOMMERCE,CONCLUIDA,CARTAO_DEBITO,1,VND014,
904,PED-20251111-000904,01492682977,2025-11-11T14:48:57.682864,2025-11-21T14:48:57.682864,CALC-001,Tênis Nike Air Max 270,Calçados,1,701.89,70.19,631.7,256.32,TELEVENDAS,CONCLUIDA,CARTAO_CREDITO,1,VND005,
905,PED-20250503-000905,02717538976,2025-05-03T06:53:57.682864,2025-05-08T06:53:57.682864,ELET-004,Fone JBL Tune 760NC,Eletrônicos,1,550.59,0.0,550.59,283.44,ECOMMERCE,CONCLUIDA,CARTAO_DEBITO,1,VND031,
906,PED-20250805-000906,29951489397,2025-08-05T04:49:57.682864,2025-08-13T04:49:57.682864,ELET-001,Smartphone Samsung Galaxy A54,Eletrônicos,1,1438.51,0.0,1438.51,866.81,LOJA_FISICA,CONCLUIDA,CARTAO_CREDITO,2,VND048,LOJA13
907,PED-20251020-000907,10594569311,2025-10-20T01:36:57.682864,,CALC-002,Bota Couro Timberland,Calçados,1,799.92,0.0,799.92,383.26,ECOMMERCE,CANCELADA,CARTAO_CREDITO,3,VND006,
908,PED-20250709-000908,38870841448,2025-07-09T05:20:57.682864,2025-07-16T05:20:57.682864,CASA-002,Aspirador Robô iRobot,Casa,2,1526.78,0.0,3053.56,1785.92,ECOMMERCE,CONCLUIDA,CARTAO_DEBITO,1,VND020,
909,PED-20250512-000909,10594569311,2025-05-12T07:16:57.682864,2025-05-19T07:16:57.682864,BELE-001,Perfume Natura Essencial,Beleza,1,279.5,27.95,251.55,153.69,TELEVENDAS,DEVOLVIDA,PIX,1,VND004,
910,PED-20250727-000910,85207275739,2025-07-27T03:39:57.682864,2025-07-30T03:39:57.682864,ELET-005,iPad Air 5ª Geração,Eletrônicos,2,6581.65,1316.33,11846.97,5785.17,ECOMMERCE,CONCLUIDA,CARTAO_CREDITO,6,VND046,
911,PED-20250704-000911,55386382608,2025-07-04T03:50:57.682864,2025-07-14T03:50:57.682864,ALIM-001,Kit Chocolate Belga Importado,Alimentação,1,179.19,0.0,179.19,81.72,ECOMMERCE,CONCLUIDA,PIX,1,VND003,
912,PED-20250826-000912,85207275739,2025-08-26T04:53:57.682864,2025-09-01T04:53:57.682864,VEST-001,Camiseta Polo Masculina,Vestuário,2,150.3,0.0,300.6,219.0,TELEVENDAS,CONCLUIDA,CARTAO_DEBITO,1,VND002,
913,PED-20251016-000913,20969089732,2025-10-16T10:00:57.682864,2025-10-21T10:00:57.682864,CALC-001,Tênis Nike Air Max 270,Calçados,1,511.09,0.0,511.09,342.26,APP_MOBILE,CONCLUIDA,BOLETO,1,VND014,
914,PED-20250429-000914,07133496623,2025-04-29T09:51:57.682864,2025-05-05T09:51:57.682864,ESPO-001,Bicicleta Caloi 21 Marchas,Esportes,1,1741.43,0.0,1741.43,1242.59,LOJA_FISICA,CONCLUIDA,PIX,1,VND050,LOJA11
915,PED-20251105-000915,23125114446,2025-11-05T06:40:57.682864,2025-11-15T06:40:57.682864,ELET-004,Fone JBL Tune 760NC,Eletrônicos,2,538.81,215.52,862.1,409.65,ECOMMERCE,CONCLUIDA,PIX,1,VND027,
916,PED-20250419-000916,31527166724,2025-04-19T10:01:57.682864,2025-04-23T10:01:57.682864,ELET-004,Fone JBL Tune 760NC,Eletrônicos,1,515.89,0.0,515.89,288.15,TELEVENDAS,CONCLUIDA,PIX,1,VND003,
917,PED-20250531-000917,62339260507,2025-05-31T11:13:57.682864,2025-06-06T11:13:57.682864,ESPO-001,Bicicleta Caloi 21 Marchas,Esportes,1,854.75,0.0,854.75,610.83,APP_MOBILE,DEVOLVIDA,PIX,1,VND001,
918,PED-20250906-000918,05778359047,2025-09-06T08:43:57.682864,2025-09-14T08:43:57.682864,ELET-003,"Smart TV 55"" LG OLED",Eletrônicos,1,4065.9,0.0,4065.9,1981.2,LOJA_FISICA,CONCLUIDA,BOLETO,1,VND034,LOJA11
919,PED-20250612-000919,15517097596,2025-06-12T01:48:57.682864,2025-06-21T01:48:57.682864,ELET-002,Notebook Dell Inspiron 15,Eletrônicos,1,3702.77,185.14,3517.63,2030.82,LOJA_FISICA,CONCLUIDA,CARTAO_CREDITO,3,VND047,LOJA09
920,PED-20250423-000920,48591820819,2025-04-23T15:54:57.682864,2025-05-02T15:54:57.682864,ELET-005,iPad Air 5ª Geração,Eletrônicos,1,6698.53,0.0,6698.53,4621.81,APP_MOBILE,CONCLUIDA,PIX,1,VND024,
921,PED-20250828-000921,69657455685,2025-08-28T14:53:57.682864,2025-09-02T14:53:57.682864,CASA-001,Cafeteira Nespresso Essenza,Casa,1,429.53,21.48,408.05,222.88,ECOMMERCE,CONCLUIDA,CARTAO_CREDITO,3,VND021,
922,PED-20251107-000922,67834916920,2025-11-07T04:20:57.682864,,ELET-001,Smartphone Samsung Galaxy A54,Eletrônicos,1,1650.03,0.0,1650.03,1114.86,LOJA_FISICA,CANCELADA,CARTAO_DEBITO,1,VND016,LOJA08
923,PED-20250517-000923,69657455685,2025-05-17T10:48:57.682864,2025-05-25T10:48:57.682864,ELET-004,Fone JBL Tune 760NC,Eletrônicos,1,524.63,26.23,498.4,349.86,ECOMMERCE,CONCLUIDA,BOLETO,1,VND032,
924,PED-20250601-000924,77767235416,2025-06-01T04:37:57.682864,2025-06-05T04:37:57.682864,ELET-003,"Smart TV 55"" LG OLED",Eletrônicos,1,6674.99,667.5,6007.49,2652.45,LOJA_FISICA,CONCLUIDA,BOLETO,1,VND047,LOJA08
925,PED-20250607-000925,50006890032,2025-06-07T14:03:57.682864,2025-06-14T14:03:57.682864,VEST-001,Camiseta Polo Masculina,Vestuário,2,245.69,0.0,491.38,354.86,ECOMMERCE,CONCLUIDA,CARTAO_DEBITO,1,VND002,
926,PED-20250723-000926,63724858426,2025-07-23T05:18:57.682864,,ELET-003,"Smart TV 55"" LG OLED",Eletrônicos,1,4898.05,0.0,4898.05,2420.61,APP_MOBILE,CANCELADA,PIX,1,VND011,
927,PED-20251201-000927,42838346377,2025-12-01T07:14:57.682864,2025-12-07T07:14:57.682864,VEST-002,Vestido Social Feminino,Vestuário,1,428.35,0.0,428.35,259.97,TELEVENDAS,CONCLUIDA,PIX,1,VND043,
928,PED-20250701-000928,00177956488,2025-07-01T02:23:57.682864,,ELET-004,Fone JBL Tune 760NC,Eletrônicos,1,494.44,74.17,420.27,310.87,ECOMMERCE,CANCELADA,CARTAO_DEBITO,1,VND043,
929,PED-20250615-000929,54812693250,2025-06-15T12:21:57.682864,2025-06-18T12:21:57.682864,ELET-004,Fone JBL Tune 760NC,Eletrônicos,1,360.43,0.0,360.43,150.14,ECOMMERCE,CONCLUIDA,PIX,1,VND034,
930,PED-20250509-000930,30261290380,2025-05-09T14:58:57.682864,2025-05-19T14:58:57.682864,VEST-002,Vestido Social Feminino,Vestuário,1,375.68,0.0,375.68,210.53,LOJA_FISICA,CONCLUIDA,PIX,1,VND015,LOJA10
931,PED-20251016-000931,40493641742,2025-10-16T11:09:57.682864,2025-10-26T11:09:57.682864,CASA-001,Cafeteira Nespresso Essenza,Casa,1,631.09,0.0,631.09,380.87,ECOMMERCE,CONCLUIDA,CARTAO_CREDITO,6,VND006,
932,PED-20250507-000932,02416870807,2025-05-07T08:11:57.682864,2025-05-11T08:11:57.682864,ELET-001,Smartphone Samsung Galaxy A54,Eletrônicos,1,2189.65,0.0,2189.65,1530.09,ECOMMERCE,CONCLUIDA,CARTAO_CREDITO,6,VND033,
933,PED-20250615-000933,96815399907,2025-06-15T08:31:57.682864,2025-06-19T08:31:57.682864,BELE-001,Perfume Natura Essencial,Beleza,1,250.38,0.0,250.38,106.99,ECOMMERCE,DEVOLVIDA,BOLETO,1,VND027,
934,PED-20250706-000934,94288084580,2025-07-06T09:27:57.682864,2025-07-12T09:27:57.682864,CASA-001,Cafeteira Nespresso Essenza,Casa,1,484.14,96.83,387.31,270.99,ECOMMERCE,CONCLUIDA,CARTAO_CREDITO,3,VND020,
935,PED-20250601-000935,14194886780,2025-06-01T14:00:57.682864,2025-06-04T14:00:57.682864,VEST-001,Camiseta Polo Masculina,Vestuário,3,196.98,29.55,561.39,326.94,ECOMMERCE,CONCLUIDA,CARTAO_DEBITO,1,VND038,
936,PED-20251110-000936,61145283284,2025-11-10T06:52:57.682864,2025-11-14T06:52:57.682864,ELET-004,Fone JBL Tune 760NC,Eletrônicos,1,366.5,54.98,311.52,203.24,ECOMMERCE,CONCLUIDA,PIX,1,VND012,
937,PED-20260213-000937,15517097596,2026-02-13T04:17:57.682864,2026-02-23T04:17:57.682864,VEST-002,Vestido Social Feminino,Vestuário,1,430.03,0.0,430.03,194.67,APP_MOBILE,CONCLUIDA,PIX,1,VND020,
938,PED-20250613-000938,18304847884,2025-06-13T01:40:57.682864,2025-06-23T01:40:57.682864,ELET-004,Fone JBL Tune 760NC,Eletrônicos,1,444.95,0.0,444.95,209.2,LOJA_FISICA,CONCLUIDA,BOLETO,1,VND017,LOJA09
939,PED-20251023-000939,14993666985,2025-10-23T10:19:57.682864,2025-10-27T10:19:57.682864,ELET-002,Notebook Dell Inspiron 15,Eletrônicos,1,4350.97,0.0,4350.97,2749.89,ECOMMERCE,CONCLUIDA,PIX,1,VND014,
940,PED-20260118-000940,24021504753,2026-01-18T15:25:57.682864,2026-01-22T15:25:57.682864,ELET-005,iPad Air 5ª Geração,Eletrônicos,1,6031.73,0.0,6031.73,3706.31,ECOMMERCE,CONCLUIDA,PIX,1,VND024,
941,PED-20250828-000941,71878662082,2025-08-28T07:24:57.682864,2025-09-03T07:24:57.682864,BELE-001,Perfume Natura Essencial,Beleza,1,210.97,0.0,210.97,131.22,APP_MOBILE,CONCLUIDA,PIX,1,VND039,
942,PED-20250510-000942,24530593606,2025-05-10T09:59:57.682864,2025-05-20T09:59:57.682864,CASA-002,Aspirador Robô iRobot,Casa,1,3371.75,0.0,3371.75,1799.39,ECOMMERCE,CONCLUIDA,BOLETO,1,VND007,
943,PED-20250415-000943,91523950064,2025-04-15T12:35:57.682864,2025-04-25T12:35:57.682864,LIVR-001,Livro - O Poder do Hábito,Livros,1,43.45,0.0,43.45,27.75,ECOMMERCE,CONCLUIDA,PIX,1,VND024,
944,PED-20250716-000944,72448594228,2025-07-16T13:32:57.682864,2025-07-21T13:32:57.682864,CALC-001,Tênis Nike Air Max 270,Calçados,1,505.77,101.15,404.62,283.01,LOJA_FISICA,CONCLUIDA,BOLETO,1,VND050,LOJA12
945,PED-20250902-000945,60159461057,2025-09-02T14:42:57.682864,2025-09-06T14:42:57.682864,VEST-001,Camiseta Polo Masculina,Vestuário,1,197.52,29.63,167.89,76.52,ECOMMERCE,CONCLUIDA,CARTAO_CREDITO,1,VND048,
946,PED-20250725-000946,92623542821,2025-07-25T07:53:57.682864,2025-07-31T07:53:57.682864,BELE-001,Perfume Natura Essencial,Beleza,1,244.1,0.0,244.1,100.8,ECOMMERCE,CONCLUIDA,BOLETO,1,VND011,
947,PED-20250508-000947,41039768458,2025-05-08T04:33:57.682864,2025-05-11T04:33:57.682864,ELET-001,Smartphone Samsung Galaxy A54,Eletrônicos,1,1865.55,0.0,1865.55,996.49,ECOMMERCE,CONCLUIDA,CARTAO_CREDITO,12,VND027,
948,PED-20250722-000948,18291916837,2025-07-22T13:08:57.682864,2025-07-26T13:08:57.682864,LIVR-001,Livro - O Poder do Hábito,Livros,2,44.62,13.39,75.85,42.61,LOJA_FISICA,CONCLUIDA,BOLETO,1,VND050,LOJA20
949,PED-20250529-000949,16227236357,2025-05-29T03:46:57.682864,2025-06-07T03:46:57.682864,CALC-002,Bota Couro Timberland,Calçados,1,1177.69,117.77,1059.92,733.9,ECOMMERCE,CONCLUIDA,PIX,1,VND047,
950,PED-20250422-000950,64602508804,2025-04-22T09:43:57.682864,2025-05-01T09:43:57.682864,ELET-001,Smartphone Samsung Galaxy A54,Eletrônicos,1,1233.18,0.0,1233.18,686.16,ECOMMERCE,CONCLUIDA,PIX,1,VND006,
951,PED-20250708-000951,79199563231,2025-07-08T08:39:57.682864,2025-07-11T08:39:57.682864,LIVR-001,Livro - O Poder do Hábito,Livros,3,54.24,0.0,162.72,105.74,ECOMMERCE,CONCLUIDA,PIX,1,VND028,
952,PED-20250826-000952,31913673499,2025-08-26T03:12:57.682864,2025-09-03T03:12:57.682864,ALIM-001,Kit Chocolate Belga Importado,Alimentação,1,129.64,0.0,129.64,52.39,APP_MOBILE,CONCLUIDA,BOLETO,1,VND024,
953,PED-20250609-000953,02864143178,2025-06-09T07:20:57.682864,2025-06-14T07:20:57.682864,VEST-002,Vestido Social Feminino,Vestuário,1,367.55,0.0,367.55,274.75,LOJA_FISICA,CONCLUIDA,CARTAO_CREDITO,6,VND048,LOJA16
954,PED-20250930-000954,74710629404,2025-09-30T13:40:57.682864,2025-10-04T13:40:57.682864,ELET-003,"Smart TV 55"" LG OLED",Eletrônicos,1,5739.2,860.88,4878.32,3489.42,ECOMMERCE,CONCLUIDA,CARTAO_DEBITO,1,VND027,
955,PED-20250531-000955,90480458863,2025-05-31T01:38:57.682864,2025-06-03T01:38:57.682864,VEST-002,Vestido Social Feminino,Vestuário,1,244.93,12.25,232.68,95.44,ECOMMERCE,CONCLUIDA,PIX,1,VND001,
956,PED-20250426-000956,14897305837,2025-04-26T12:23:57.682864,2025-05-01T12:23:57.682864,ELET-004,Fone JBL Tune 760NC,Eletrônicos,1,585.25,0.0,585.25,316.04,ECOMMERCE,CONCLUIDA,PIX,1,VND015,
957,PED-20250715-000957,24824467594,2025-07-15T08:36:57.682864,2025-07-22T08:36:57.682864,VEST-001,Camiseta Polo Masculina,Vestuário,1,102.84,0.0,102.84,69.36,ECOMMERCE,CONCLUIDA,CARTAO_CREDITO,1,VND050,
958,PED-20250530-000958,55417338044,2025-05-30T07:07:57.682864,2025-06-03T07:07:57.682864,BELE-001,Perfume Natura Essencial,Beleza,1,183.25,0.0,183.25,109.92,APP_MOBILE,CONCLUIDA,PIX,1,VND039,
959,PED-20260104-000959,57952837117,2026-01-04T14:31:57.682864,2026-01-11T14:31:57.682864,ELET-005,iPad Air 5ª Geração,Eletrônicos,1,4838.99,0.0,4838.99,2575.49,LOJA_FISICA,CONCLUIDA,CARTAO_DEBITO,1,VND014,LOJA18
960,PED-20250821-000960,82100404806,2025-08-21T03:04:57.682864,2025-08-31T03:04:57.682864,LIVR-001,Livro - O Poder do Hábito,Livros,1,36.66,1.83,34.83,16.84,LOJA_FISICA,CONCLUIDA,BOLETO,1,VND009,LOJA17
961,PED-20250819-000961,25281198793,2025-08-19T13:53:57.682864,2025-08-27T13:53:57.682864,ELET-004,Fone JBL Tune 760NC,Eletrônicos,1,381.13,0.0,381.13,258.76,ECOMMERCE,DEVOLVIDA,CARTAO_CREDITO,2,VND042,
962,PED-20251207-000962,24021504753,2025-12-07T07:54:57.682864,2025-12-10T07:54:57.682864,CALC-002,Bota Couro Timberland,Calçados,2,1152.2,460.88,1843.52,1147.29,APP_MOBILE,CONCLUIDA,PIX,1,VND027,
963,PED-20250505-000963,92431186253,2025-05-05T12:07:57.682864,2025-05-14T12:07:57.682864,CASA-001,Cafeteira Nespresso Essenza,Casa,1,565.77,84.87,480.9,218.62,ECOMMERCE,DEVOLVIDA,PIX,1,VND029,
964,PED-20251231-000964,25281198793,2025-12-31T07:13:57.682864,2026-01-03T07:13:57.682864,ELET-005,iPad Air 5ª Geração,Eletrônicos,1,4932.68,0.0,4932.68,2136.48,APP_MOBILE,CONCLUIDA,CARTAO_CREDITO,12,VND029,
965,PED-20260322-000965,84230393407,2026-03-22T01:22:57.682864,2026-03-25T01:22:57.682864,ELET-002,Notebook Dell Inspiron 15,Eletrônicos,1,3443.92,0.0,3443.92,1834.26,LOJA_FISICA,CONCLUIDA,CARTAO_DEBITO,1,VND021,LOJA16
